user_id,name,roll_no,academic_year,semester,section
e7df8051-80c3-43c5-9431-132e21010973,Cheryl Durham,0827IT53595,2nd,3sem,IT1
b9fb62c4-b404-44fc-98b5-317b43c7787f,David Medina,0827IT56046,2nd,3sem,IT1
730631ff-91ef-4c4d-a397-6648a69a3655,Adam Ortiz,0827IT33346,2nd,3sem,IT1
863a4cc7-e95e-4bdf-b580-99e2350e945f,Taylor Tapia,0827IT41689,2nd,3sem,IT1
1d6a5379-568f-472f-bb32-8d232666a854,Scott Swanson,0827IT12913,2nd,3sem,IT1
1cba8310-3292-47e9-8d4b-5c8fd94d61e8,Mrs. Maria Aguilar DVM,0827IT31619,2nd,3sem,IT1
e475cecd-9c26-46b5-8928-4425a0a6c5a9,Kristen Novak,0827IT72056,2nd,3sem,IT1
5615d945-7e4e-4cd9-b55b-24ccb5eba39e,Darrell Frank,0827IT75159,2nd,3sem,IT1
c00bddc8-5492-4f72-9306-80ea834e4d83,Kimberly Flores,0827IT69253,2nd,3sem,IT1
cf4c2d87-4cdf-420d-9116-843d01e0d354,Annette Cole,0827IT25819,2nd,3sem,IT1
c39b795d-5b95-43be-a3b4-aa6513837199,Michael Phillips,0827IT82287,2nd,3sem,IT1
c6e25280-8398-46ca-95ec-513b2ac158b6,Jill Barnes,0827IT54029,2nd,3sem,IT1
b67ebcc2-8952-40bf-a245-24c3d715c339,Darren Terry DVM,0827IT37450,2nd,3sem,IT1
2765eaa8-1baa-4de7-9910-6c33d326f76d,Joshua Ferguson,0827IT51205,2nd,3sem,IT1
23c3692f-5da3-4209-899f-95f2ac1c0262,Kevin Murphy,0827IT95564,2nd,3sem,IT1
5331e867-ca0a-4c14-8652-3e789f4ca9b3,Meghan Velazquez,0827IT68249,2nd,3sem,IT1
1f569b65-b3a7-4da3-aa5e-fc8241171aa1,Kenneth Rodgers,0827IT52114,2nd,3sem,IT1
e79bbcbe-a5db-451a-a183-7cdc8bdc6966,Michael Faulkner,0827IT37949,2nd,3sem,IT1
f6d96659-eb8c-4bd6-9f34-16cc53d9db51,Michelle Martinez,0827IT61792,2nd,3sem,IT1
49800d59-5af7-4bf7-92ef-3c7d007fae5d,Gabrielle King,0827IT49905,2nd,3sem,IT1
21153b8a-e0b7-456c-8f5c-cd9adf2c8c52,Victor Monroe,0827IT87246,2nd,3sem,IT1
6c52aabc-1d57-4a87-9e86-a0d6522f3fa6,Debra Hawkins,0827IT63735,2nd,3sem,IT1
24ea8407-82d7-4111-8849-ae19443b74e3,Jesus Duarte,0827IT89807,2nd,3sem,IT1
436fbd8f-6561-4dba-a22d-042d2be4941d,Michael Walker,0827IT19518,2nd,3sem,IT1
6d29fbac-6f8f-42e8-81fd-2c9f4e50f100,Elizabeth Campos,0827IT30976,2nd,3sem,IT1
3064c65e-5454-4fdf-a981-f97be599fb63,Christopher Whitaker,0827IT40818,2nd,3sem,IT1
88b98220-b745-4bd8-8a54-e6676446e912,Jonathan Ball,0827IT18958,2nd,3sem,IT1
26a6ff89-c728-43d9-905e-9935871a735a,Paul Dennis,0827IT76430,2nd,3sem,IT1
9fd34646-c7e1-417c-b7e9-b4d259080cb5,Allison Villegas,0827IT13636,2nd,3sem,IT1
0ab3d2d2-5242-4d35-85af-c712b63053ac,Elizabeth Taylor,0827IT97068,2nd,3sem,IT1
4bdbb948-14ae-4d33-8c89-ac026ea1d3fe,Andrew Ruiz,0827IT41882,2nd,3sem,IT1
28e483dc-7ee6-451c-aa45-a2bb0c9fce5b,Amanda Jackson,0827IT17284,2nd,3sem,IT1
59074a58-b611-47ee-b9bc-ab3a1ab87ed1,Bethany Ritter,0827IT40226,2nd,3sem,IT1
c746ab5c-071a-409a-9761-1a64eb5547c6,Robert Alvarez,0827IT56466,2nd,3sem,IT1
23a60c3d-ed6c-4007-8537-2eed13ab16b6,Rebecca Lewis,0827IT88184,2nd,3sem,IT1
3c2feff7-fc9b-468f-9e52-cb60633a5d72,Nicholas Gonzalez,0827IT77720,2nd,3sem,IT1
6eb54dec-dfea-457b-9f45-e26971133c58,Anthony Jackson,0827IT15233,2nd,3sem,IT1
37031774-1068-4212-829d-29e4c3c7a150,Crystal Moreno,0827IT37187,2nd,3sem,IT1
460fe7c9-0b92-46f4-afbd-95b21ab3d813,Amy Jackson,0827IT30994,2nd,3sem,IT1
56881bf2-0f76-4856-a1a4-d172379b3f76,Sarah Tate,0827IT85567,2nd,3sem,IT1
227113b2-74d4-4cd8-bd3e-a8d694bba26d,Peggy Rush,0827IT89487,2nd,3sem,IT1
7e10b88d-0189-44a0-bcc6-661f6769fc9e,Gregory Dennis,0827IT91525,2nd,3sem,IT1
566ef2f0-e083-4d72-b038-84adf2ef5bd3,Sherry Simmons,0827IT29938,2nd,3sem,IT1
bd6ab49c-928a-4167-b7ff-6c6687c7971d,Nancy Foster,0827IT63475,2nd,3sem,IT1
9f87b14f-078a-4d10-a08a-4a263ea8f273,Stephen Gregory,0827IT42679,2nd,3sem,IT1
02683ce3-8ad3-43f4-bc63-1e74ea1ddbd6,Craig Nelson,0827IT36566,2nd,3sem,IT1
c3c583ad-89b5-4870-8f57-5da6bbca5659,Benjamin Jackson,0827IT98013,2nd,3sem,IT1
d421c86d-d8da-4994-96dd-66bf9366ed89,Calvin Mcdonald,0827IT16873,2nd,3sem,IT1
cd97c463-c3c1-4943-ad5c-ea155e9bd274,Cheryl Saunders,0827IT94348,2nd,3sem,IT1
51c78d57-2642-44e9-a3b6-0334c9356131,Mark Adams,0827IT41357,2nd,3sem,IT1
3c8a47af-8d5d-4666-a457-bb0fbd087093,Wayne Lutz,0827IT57435,2nd,3sem,IT1
b2c7d9d1-2a90-4b45-8c17-9d1e477cd233,Sally Rios,0827IT42146,2nd,3sem,IT1
6c6c05e4-ed6e-4c21-b975-cdbd11060411,Justin Vazquez,0827IT91961,2nd,3sem,IT1
2eb89b33-c939-4785-bf78-404edb289466,Angelica Hart,0827IT63568,2nd,3sem,IT1
cb58a366-9a0f-4ba5-9912-41ee8ceb03e3,Dr. Joshua Adams,0827IT22568,2nd,3sem,IT1
754f2a3e-f0cc-41a3-917a-00c6bb6a1734,Charles Douglas,0827IT35799,2nd,3sem,IT1
8a1f7e09-cbaf-42a0-947f-26a9a174ae6d,Gary Lozano,0827IT73612,2nd,3sem,IT1
4b5dfb40-e7e5-4852-8dd1-cef8ce23a1e9,Bradley Holloway,0827IT34871,2nd,3sem,IT1
d279284d-8e07-484c-9def-da3ae646a7d4,Joshua Lambert,0827IT50783,2nd,3sem,IT1
078c7642-5e88-42b6-9154-e072ce6db6ce,Breanna Contreras,0827IT10072,2nd,3sem,IT1
b321b8fa-fbdd-48e8-beb1-1ec581d541de,Rebecca Hayden,0827IT85590,2nd,3sem,IT1
46f28197-4b03-44ff-ac84-593de6cdaf6e,Kendra Robinson,0827IT47915,2nd,3sem,IT1
0c7ff404-24dc-418d-bbf5-c1c8ed8ea603,Kimberly Chandler,0827IT15520,2nd,3sem,IT1
59153409-97e1-4191-9790-396a4728bd15,Blake Martin,0827IT77098,2nd,3sem,IT1
f686a9f5-0bd9-4634-a8cd-7f4626d9f9a7,Sarah Gomez,0827IT47919,2nd,3sem,IT1
69a6c24c-e918-46af-a374-d5b4f10fff9c,Albert Dixon,0827IT80794,2nd,3sem,IT1
328e9bb5-27a7-4f21-9c31-f195b66ccef8,Nicholas Thompson,0827IT30980,2nd,3sem,IT1
95b32427-f6d3-4412-851c-9977073250f1,Amanda Gonzalez,0827IT68425,2nd,3sem,IT2
9c251442-0b08-4cf9-844f-4ef8d2ba8fed,Richard Williams,0827IT50034,2nd,3sem,IT2
c3fceb2a-b439-41db-aa3a-4079d40a0e14,Valerie Nelson,0827IT88965,2nd,3sem,IT2
5c1ab9f4-bce0-4558-b4c9-8ea23302814c,Jennifer Lee,0827IT27427,2nd,3sem,IT2
afeee9af-fcdc-4441-acbb-19b6de253758,Dean Price,0827IT33870,2nd,3sem,IT2
04885f43-8df5-4b71-949a-29cf3e760a05,Tabitha Mason,0827IT29958,2nd,3sem,IT2
0c99bc14-1454-4eb8-b349-46f14df98f74,William Santana,0827IT66734,2nd,3sem,IT2
768e599f-55c6-46f2-93ed-229c1382d6df,Nicholas Harper,0827IT91518,2nd,3sem,IT2
5637fee8-e5ee-4a6c-a0e7-0acc376773b5,Gregg Mccormick,0827IT99539,2nd,3sem,IT2
bc7b975b-0a7e-44a5-b2ed-820c85026ac1,Karen Hines,0827IT78373,2nd,3sem,IT2
c0cd4a8d-b983-43ea-9824-aaeec133e3c4,Angela Brooks,0827IT30608,2nd,3sem,IT2
53550ba1-f64c-47c7-843c-3b2a17b838df,Aaron Carney,0827IT46527,2nd,3sem,IT2
b5c0f92f-2506-465c-8083-6a44c4554876,Peter Bean,0827IT97577,2nd,3sem,IT2
804421cd-582a-4f3b-84ef-7cb4a8e3948f,Elizabeth Meadows,0827IT23392,2nd,3sem,IT2
793cda8d-a149-40df-8439-c0c63d35ef59,Jacqueline Smith,0827IT33849,2nd,3sem,IT2
fdd65e45-fb18-4ae2-8d9c-4c44b0259222,Angela Mitchell PhD,0827IT74330,2nd,3sem,IT2
be6a3362-ed80-429d-8700-76e5c8d99908,Anna Brown,0827IT64705,2nd,3sem,IT2
1712719f-499b-4069-aeef-79c28bbaa5cc,Sandy Coleman,0827IT90698,2nd,3sem,IT2
64d2c952-7dc7-44ce-962d-3e194b08e190,Allison Cox,0827IT57043,2nd,3sem,IT2
fb5ba96a-520f-4108-a8fd-f8167f04fedd,Madison Hodges,0827IT15339,2nd,3sem,IT2
f83ac7f8-a2d5-4e3d-80ad-302b74d8f391,Laura Christian,0827IT38539,2nd,3sem,IT2
e5029c67-9f80-454c-8ba3-65df6ed351cf,April Woodard,0827IT15311,2nd,3sem,IT2
cbf8961a-2467-48e6-8dc7-e2c5084c26c0,Lisa Church,0827IT92895,2nd,3sem,IT2
121dab01-19a8-4fb2-9fb6-05139b6ed1f6,Cody Randall,0827IT82282,2nd,3sem,IT2
ce0d19d9-61d9-4767-a6ac-736ba2f08f93,Kurt Hawkins,0827IT44317,2nd,3sem,IT2
fefc9715-9bd5-4a09-8958-3d439698e896,Heather Newton,0827IT52654,2nd,3sem,IT2
99aa60e5-68c7-4d43-a760-898b800d7de9,Cynthia Williams,0827IT13240,2nd,3sem,IT2
c25c8e81-58bf-490b-879c-4fef4e6a54bd,Jessica White,0827IT27298,2nd,3sem,IT2
9d5cdb90-eea9-437f-9dc7-b842919e340a,Amy Ball,0827IT85579,2nd,3sem,IT2
54a05390-fb3e-4de8-9104-d8de0352ee15,Jessica Fields,0827IT35544,2nd,3sem,IT2
7a55871b-b28b-4623-9bff-e7245bbed4f8,Kathryn Todd,0827IT75725,2nd,3sem,IT2
d9ee8283-a6ce-412b-85ab-b3b7b56b9771,Jacob Richmond,0827IT98392,2nd,3sem,IT2
cbf19170-34b6-4615-9557-bd0ac061597a,Jessica Rodriguez,0827IT70238,2nd,3sem,IT2
d7fc2956-5388-432e-a6b2-a264c377a6b2,Veronica Wheeler,0827IT45549,2nd,3sem,IT2
65647662-4701-41dd-9afe-0e2a3822c9df,Michelle Schwartz,0827IT65786,2nd,3sem,IT2
e8d9ea06-95f0-4078-9e01-bb9824484781,Vincent Townsend,0827IT94306,2nd,3sem,IT2
10cf8af0-3c4b-44c4-a5a3-4fa60c4e13c0,John Lambert,0827IT98821,2nd,3sem,IT2
15530abe-b460-4d1a-a9e0-7ed9de10254f,Barbara Clark,0827IT13913,2nd,3sem,IT2
c647f5be-0f97-4194-8459-bb4d67b53818,James Riley,0827IT75045,2nd,3sem,IT2
c9d20460-aea9-420d-bd45-f7222bf10c25,Edward Harper,0827IT47439,2nd,3sem,IT2
cc100e4f-0bbd-4ca5-9a0b-e4ddc623da29,Mary Garrett,0827IT13828,2nd,3sem,IT2
983e5dc2-3f6b-440b-a460-341b3949ae73,Danny Scott,0827IT43806,2nd,3sem,IT2
cd8f3b7d-8761-4a3f-b9d9-ddfb6727540a,Javier Mitchell,0827IT56642,2nd,3sem,IT2
45838b0c-882d-4353-b188-11fa1e0252e2,Steven Johnson,0827IT89491,2nd,3sem,IT2
a233f617-e708-4604-b316-a204ae199d68,Jessica Hart,0827IT92298,2nd,3sem,IT2
f94f59f3-5889-4a55-84d8-301c93ce2e5d,Robert Vazquez,0827IT85598,2nd,3sem,IT2
0fa64515-ec3f-4a49-86bd-5c52fd281204,Sara Rodriguez,0827IT33153,2nd,3sem,IT2
2a970b4f-7001-45f7-9eaf-b0b8cfcf7de8,Lisa White,0827IT19464,2nd,3sem,IT2
f4a23815-5438-4bbf-8153-270d0b309b0e,Aaron Nguyen,0827IT45277,2nd,3sem,IT2
b4abf2a1-1bc3-4f1a-b828-22f9e2f1ec54,Sandra Woodward,0827IT58208,2nd,3sem,IT2
9bcba893-e8e6-47c5-b08b-cb04d70078e8,Michele Walker DDS,0827IT94613,2nd,3sem,IT2
62a066c6-faa0-4a1b-aa5c-4fa9a924775a,Victor Evans,0827IT69191,2nd,3sem,IT2
99ad638a-2746-4d4a-ad2f-72ec8dddd0b8,Joel Harris,0827IT11257,2nd,3sem,IT2
7a917d44-8271-4a24-8c27-8c48026580c5,Aimee Guzman,0827IT84604,2nd,3sem,IT2
1b6e5c3f-07fb-42e8-b8df-c0c92a8fb576,Lee Coleman,0827IT59182,2nd,3sem,IT2
0bbac31d-111d-4eac-b50b-632a6cecd90e,Elizabeth Price,0827IT42248,2nd,3sem,IT2
9f0d1ea8-815d-457d-9beb-e0461b17d2cc,Kayla Riley,0827IT97274,2nd,3sem,IT2
53c147b8-40b7-4b93-ab88-bb42958433ce,Lori Holland,0827IT64963,2nd,3sem,IT2
9eee430b-fc2e-4141-85ed-b44eb6f6397b,Katrina Waters,0827IT45917,2nd,3sem,IT2
c452b7bd-c38a-45ff-a2ee-6bfe406af5ec,Sandra Watson,0827IT72783,2nd,3sem,IT2
ef70a9e7-ddb4-454c-94c5-ba9dd06542af,Travis Mcdaniel,0827IT12161,2nd,3sem,IT2
71f65789-4981-422b-8dfa-14951d96d0f5,Felicia Johnston,0827IT83200,2nd,3sem,IT2
9c2e0038-863f-4fac-8641-1df4f9ea536c,Jessica Kennedy,0827IT21028,2nd,3sem,IT2
02b4de25-31ca-4f0c-8d7e-aecd98dc0411,Jennifer Simmons PhD,0827IT42411,2nd,3sem,IT2
8dd7919f-9661-4e2f-8e64-1ba1f8390cf7,Joseph Johnson,0827IT58794,2nd,3sem,IT2
69787970-a505-492a-8519-36197aa8a06a,Charles Griffith,0827IT94672,2nd,3sem,IT2
7c52d406-8113-437b-a5c4-f3ec990f44bd,Ruth Holder,0827IT25055,2nd,3sem,IT2
210cb592-bf3e-4bf0-9430-5b9127886fa4,Casey Edwards,0827IT91336,2nd,3sem,IT2
4f7e1625-ebc6-41cb-ab2f-ee16cfa3b055,Cameron Cherry,0827IT59173,2nd,3sem,IT2
02d01a7d-369e-48b9-8008-4025df550991,Gerald Foley,0827IT89728,2nd,3sem,IT2
acfb3ab9-767d-4041-8689-e2f8d94a47a6,Maria Wilson,0827IT26709,2nd,3sem,IT2
582ed52a-187c-4450-8603-553be17c9dfc,Anthony Robertson,0827IT39228,2nd,3sem,IT2
1b59d76c-a132-4efb-bc99-f61c8b2187c8,Brittany Oconnell,0827IT44725,2nd,3sem,IT2
da10253b-bea1-4c91-89a9-a33f04a2633e,Adam Harris,0827IT39746,2nd,3sem,IT2
419faa6a-cc97-4d78-b21d-bf3f547ba840,Rachel Anderson,0827IT43103,2nd,3sem,IT2
d2a4039b-3acc-4bc5-9f51-035ef00fa8f4,Carolyn Johnson MD,0827IT80088,2nd,3sem,IT2
51830740-c902-4d57-b431-1947b1692f16,Kim Rocha,0827IT87045,2nd,3sem,IT2
f1fbeab5-0ec5-47c1-9222-3af70b97b355,Jonathan Simon,0827IT86975,2nd,3sem,IT2
50682e73-369a-4cf3-894f-f1790ee1e023,Michael Gray,0827IT94145,2nd,3sem,IT2
04bbda49-32c8-49b9-a30e-519f82b0e446,Linda Fritz,0827IT41045,2nd,3sem,IT2
c349f759-fb17-486e-8b84-08bf9aa9cccc,Tracy Byrd,0827IT25351,2nd,3sem,IT2
8cf5c6d2-4b1d-4240-b405-aeb47a83ec25,Kyle Wilson,0827IT15576,2nd,3sem,IT2
4a2d6abb-e2fe-4188-8e65-4ff43544a0cd,Carolyn Decker,0827IT50533,2nd,3sem,IT2
801a5585-7150-444e-a4be-59245c9fe966,Zachary Moses,0827IT15874,2nd,3sem,IT2
453d8583-5d89-4fea-aca1-05d64aec9c6f,Adriana Gregory,0827IT61246,2nd,3sem,IT2
9a676197-8804-427f-85de-48e0314617ae,Julia Robertson,0827IT75353,2nd,3sem,IT2
416ec198-1a82-4c15-8b4f-e1064791a61e,Sandra Moore,0827IT67761,2nd,3sem,IT2
20de2735-7c34-4080-a91e-cb380983c6f4,Jasmine Ritter,0827IT56344,2nd,3sem,IT2
96c29a8e-0e53-43dd-9d62-81740160d51a,Christian Weaver,0827IT60387,2nd,3sem,IT2
56664a09-f8eb-46f4-a554-70e2d460a378,Michael King,0827IT29094,2nd,3sem,IT2
6ccdee5f-afce-48c7-bc63-e4cd00df0b17,Brianna Calderon,0827IT13618,2nd,3sem,IT2
de6294cf-6a2f-4e0b-9be0-dfae3dcd0fd4,William Bailey,0827IT66120,2nd,3sem,IT2
ee6f7b3d-17b1-48e3-b45b-17c673ffe14d,Terry Luna,0827IT63640,2nd,3sem,IT2
42e15172-e467-4bd5-a1da-8f67db2b355b,Laura Saunders,0827IT77279,2nd,3sem,IT2
d2f922c4-8bb2-4c38-9ce0-572a1855dbc3,Margaret Nguyen,0827IT18153,2nd,3sem,IT2
868ddb21-e8df-4468-a072-e1d6d2b7bf94,Michael Gonzalez,0827IT97393,2nd,3sem,IT2
1ac08ca9-8eac-4502-a519-1728e2ce949d,Terry Ellis,0827IT31427,2nd,3sem,IT2
7e77b156-b1df-429f-9b3e-a5ab01628d4a,Jennifer Jones,0827IT29536,2nd,3sem,IT2
088dc2ef-341a-417b-b074-ef0caea8ec2b,Andrew Adkins,0827IT80771,2nd,3sem,IT2
b397b18e-3fb8-49fd-8285-6d8b3d7d1900,Charles Lambert,0827IT29947,2nd,3sem,IT2
a0459ca2-6157-4cbb-95f0-49bb5413671f,Sandra Kelley,0827CS26486,2nd,3sem,CS1
ca959cbc-43d1-458f-bf33-8d7fe0e09e01,Barbara Gibson,0827CS87171,2nd,3sem,CS1
e6a0f557-599a-482c-a9df-6391c3a65de3,Teresa Baird,0827CS97916,2nd,3sem,CS1
17dbdbc6-ceef-4d57-bb8c-874a5761fd6a,Becky Kirby,0827CS15671,2nd,3sem,CS1
a8965e25-047f-4112-b765-1fe7aa5f5f12,Thomas Case,0827CS87061,2nd,3sem,CS1
6dc3ab4c-ae30-4683-a1cc-e006433e3411,Jeffery Moyer,0827CS13323,2nd,3sem,CS1
0dd9d6c6-a695-4585-84f0-30a97f203ea3,Kathleen Jones,0827CS16582,2nd,3sem,CS1
6b7a6000-8ba8-4ce6-9da5-52cdeff8c4fa,Anthony Knox,0827CS17961,2nd,3sem,CS1
c20f64cf-c646-4004-b1de-07978c6ae2c5,Richard Rodriguez,0827CS71176,2nd,3sem,CS1
ba6f9cc1-4271-4526-8396-96427a2ba25b,Fred Brooks,0827CS90711,2nd,3sem,CS1
9e4d2957-42fb-401e-b2b0-3f39c2f23e6f,Philip Becker PhD,0827CS90025,2nd,3sem,CS1
d2800453-7cc3-4d2f-b903-78becbfe6324,Felicia Peters,0827CS67998,2nd,3sem,CS1
9ec4cfee-6872-4fef-b297-4d8a78ae125f,Michelle Ferguson,0827CS62001,2nd,3sem,CS1
7d76941a-1023-4fee-83f3-f3fed64a03bd,Tracy Hodges,0827CS15853,2nd,3sem,CS1
a0e05a9c-7d15-44c5-aea0-71cbdb767288,Kelsey Calderon,0827CS62011,2nd,3sem,CS1
f061ad59-3bf7-42d5-b617-64050e77a829,Steven Jacobson PhD,0827CS46642,2nd,3sem,CS1
54bc1486-9bb8-4680-9f14-303814b3aad2,Robert Payne,0827CS50429,2nd,3sem,CS1
b7fc8b99-9f91-4f9a-8534-7eb71b8d056b,Justin Smith,0827CS75271,2nd,3sem,CS1
ddd711ca-18ad-45b7-880c-367660072d44,Edward Johnson,0827CS15362,2nd,3sem,CS1
00c18149-9b4b-471d-b4e8-b5c13b04cdf8,Sarah Mills,0827CS54599,2nd,3sem,CS1
cf3d556e-8133-4f05-8872-61c328cff482,Louis Arroyo,0827CS41333,2nd,3sem,CS1
2d445f0c-ea10-46d8-98c6-43fe2afedf5e,Maria Ortiz,0827CS45170,2nd,3sem,CS1
b4bfeb4c-f967-4ca1-90a7-9c59a40b561a,Mary Johnson,0827CS78852,2nd,3sem,CS1
032d6b0b-dcb5-46ee-aecb-06192a51a68c,Kirk Jones,0827CS17785,2nd,3sem,CS1
d349d077-8edc-4b15-9f9c-1e0d2d8ff40f,Roger Garcia,0827CS85032,2nd,3sem,CS1
3e478634-95dd-4d20-8bb4-8ec7b7bc8d14,Chad Marquez,0827CS31976,2nd,3sem,CS1
ba307d89-265b-4534-8128-128b6e71a17d,Michael Huff,0827CS74984,2nd,3sem,CS1
427d3fd1-6ba7-411e-ab2a-7e658b883aa0,Christopher Ruiz,0827CS23828,2nd,3sem,CS1
26c94f8e-aa04-4e4b-846c-5a14e0213a0d,Juan Myers,0827CS14597,2nd,3sem,CS1
d5ae8600-d461-405b-a466-b06a3474479d,Andrea Lindsey,0827CS27527,2nd,3sem,CS1
3e167726-4c51-425b-b8ed-4a964ed7a83f,Evan Ferguson,0827CS14384,2nd,3sem,CS1
6fd216d9-6952-4ce9-9803-ff63b2f5fe08,Jennifer Townsend,0827CS33327,2nd,3sem,CS1
473e89df-9f8c-4591-95e1-b06f8b929c22,Kelsey Kennedy,0827CS65331,2nd,3sem,CS1
9a0981ca-0d56-4ece-8ffa-1f7dd1240edb,David Hernandez,0827CS45856,2nd,3sem,CS1
7621f5d1-f03c-4670-ac4e-770251adc02f,Christian Galvan,0827CS63426,2nd,3sem,CS1
cf706378-d3cd-4c5f-8f4a-dcb76ab2adc1,Sabrina Bryant,0827CS69494,2nd,3sem,CS1
89937e85-e7e6-41bc-8e61-df06bf5c0549,Tasha Washington,0827CS13135,2nd,3sem,CS1
871c0a10-f6a6-4abb-83b4-23c0615ea05e,Travis Gilbert,0827CS90672,2nd,3sem,CS1
25bb5c29-9c62-4b3c-ac86-32262d033204,Dawn Roberts MD,0827CS22567,2nd,3sem,CS1
7ec207b8-0c40-4a1f-9a16-2c61b720787f,Pamela Lucas,0827CS72779,2nd,3sem,CS1
07784faf-a248-435d-9a1a-667a0ec0dae4,Brandon Patel,0827CS87995,2nd,3sem,CS1
7a93edb6-021c-46fd-a2a9-5ebb9ada31ad,Jeremy Mclaughlin,0827CS63101,2nd,3sem,CS1
78d6424d-1a73-43da-a8ef-0370c6086fdb,Lindsey Cox,0827CS46742,2nd,3sem,CS1
fc573713-bb41-45fd-86ee-f4a5a9d878e5,Keith Palmer,0827CS51635,2nd,3sem,CS1
3980b2df-bed7-4e0c-8557-fa10bbb2a1cc,Steven Washington,0827CS49688,2nd,3sem,CS1
e4e33645-ad03-4c9e-9183-7365b4723fce,Ray Murray,0827CS18124,2nd,3sem,CS1
0b55c5f1-35fb-4ece-a783-0962f7a988d4,Glenn Carpenter,0827CS17002,2nd,3sem,CS1
6be93f60-dfca-454c-af16-af01c869ec1f,Allen Reyes,0827CS84168,2nd,3sem,CS1
776fce2c-9fbd-43be-bd26-0932cc1eced5,Yolanda Johnson,0827CS38055,2nd,3sem,CS1
f9814cbb-2239-40b3-988e-6f9b298c0c39,Casey David,0827CS18026,2nd,3sem,CS1
bba69a82-42bf-415f-b0c2-92dd09dd43e5,Jose Miller,0827CS66505,2nd,3sem,CS1
e874eae3-d1be-4d5c-a5a6-4a584615282f,Robert Holmes,0827CS25722,2nd,3sem,CS1
14c070cd-6f8b-482e-978b-0c489a2a4a6d,Matthew Nelson,0827CS67827,2nd,3sem,CS1
5caa6afe-0ff6-4c3a-8e15-8cf8d7f9fe51,Melissa Jones,0827CS52712,2nd,3sem,CS1
3d3e134d-e8ff-435c-9307-1284635813d1,Brandon Johnson,0827CS23047,2nd,3sem,CS1
93b5e88f-e25b-444e-b0fa-b1266b0824fa,Rebecca Fitzpatrick,0827CS53778,2nd,3sem,CS1
06fe4d76-9e23-4120-85f9-180ef6118ba2,Jill Terrell,0827CS45019,2nd,3sem,CS1
590d1186-3c15-4086-b18f-4cee612bfb05,Michael Johnson,0827CS17154,2nd,3sem,CS1
18d216fe-6d3a-4da7-b540-3de6e203c11d,Roger Ortiz,0827CS91205,2nd,3sem,CS1
0bb06ea7-ff3f-471f-892c-888d3a207e47,Jennifer Maxwell,0827CS18346,2nd,3sem,CS1
170be879-c066-4488-b176-57215caa9a67,Evelyn Watts,0827CS68213,2nd,3sem,CS1
313e245f-25f6-40ff-b50f-3813e5b9f21f,Brenda Gibbs MD,0827CS59669,2nd,3sem,CS1
847a4843-67c7-4c34-a558-7cc84ae91e27,Candice Mooney,0827CS18977,2nd,3sem,CS1
bc739de4-ee0e-4740-a67e-8d25cd8c7dd9,Jesse Russell,0827CS59899,2nd,3sem,CS1
9dc20c66-70b9-4a37-b4d8-b75b5d513c95,Brenda George,0827CS74751,2nd,3sem,CS1
a6759ff5-6708-494c-b66e-3480d6c51220,Mike Griffin,0827CS97194,2nd,3sem,CS1
9ac45477-05d7-4d05-8027-72f547e1de27,Matthew Kelley,0827CS95524,2nd,3sem,CS1
4d24781d-3bdb-43b5-b222-feb81a3da178,Michael Reyes,0827CS80079,2nd,3sem,CS1
52b28cad-9fca-438a-9406-9caca34ed830,Heather Rogers,0827CS11389,2nd,3sem,CS1
76b1e335-8cb3-4456-9938-2a45d525209c,Janet Herrera MD,0827CS23530,2nd,3sem,CS1
825befa4-425a-4b7a-a51d-0971141f4e65,Calvin Valenzuela,0827CS61975,2nd,3sem,CS1
f3d40ef7-a608-45fb-9f4b-d8358c49d63a,Lauren Gonzalez,0827CS94608,2nd,3sem,CS1
7ca1d610-063d-492b-a3ce-071c21b4faf0,Sandy Hawkins,0827CS79874,2nd,3sem,CS1
15ac5d3f-b262-4cde-bb57-2742350c1e65,Casey Anderson,0827CS51735,2nd,3sem,CS1
e6241ba8-8024-41ca-8b0d-42587239668d,Kelly Woods,0827CS89508,2nd,3sem,CS1
000a0bc4-3663-4d36-bf0f-0d139215f2bb,Marcia Wang,0827CS19911,2nd,3sem,CS1
a7862f09-b962-4999-8a39-0cd15cb5bb3e,Mark King,0827CS14384,2nd,3sem,CS1
9e1ecf71-bc7d-4253-944d-823ccb16fd8b,Martha Martinez,0827CS97021,2nd,3sem,CS1
393cd89b-00b0-4535-995f-81ef06c23a60,Cynthia Jones,0827CS10077,2nd,3sem,CS1
b5888a8c-c150-47f4-a1a0-039593d23d1d,Timothy Cole,0827CS94783,2nd,3sem,CS1
537bed14-2209-45ce-8d73-35161574327d,Donald Haynes,0827CS14544,2nd,3sem,CS1
918a3b30-ca11-427b-be8f-09917053b4e1,Lindsay Schmidt,0827CS20300,2nd,3sem,CS1
07d77aff-2f4b-419b-aec0-d599e878efc0,Daniel Freeman,0827CS73811,2nd,3sem,CS1
c667d260-9767-481f-b2a4-49719df595f4,Jackson Carroll,0827CS95172,2nd,3sem,CS1
78c6b0fe-9107-4ea5-88f8-10158e8b3f98,Melissa Velazquez,0827CS72643,2nd,3sem,CS1
331775cd-0666-4ab5-a971-91b40c1d948d,Heather Flores,0827CS82006,2nd,3sem,CS1
59d595d5-1893-467f-9acf-44f6fbe25a39,Nancy Rose,0827CS80833,2nd,3sem,CS1
